category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
RCTM	HSA-212436	24	1215	9606	9606.ENSP00000212015,9606.ENSP00000223366,9606.ENSP00000231509,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000264867,9606.ENSP00000287641,9606.ENSP00000287820,9606.ENSP00000312987,9606.ENSP00000330341,9606.ENSP00000348069,9606.ENSP00000368880,9606.ENSP00000369293,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000395535,9606.ENSP00000408617,9606.ENSP00000446252,9606.ENSP00000462521,9606.ENSP00000486891,9606.ENSP00000497102	SIRT1,GCK,NR3C1,SOX9,APOE,PPARGC1A,SST,PPARG,HNF4A,SOCS3,SREBF1,FOXO1,IL2RA,AKT2,INS,POMC,RELA,IL6,MECP2,HDAC9,SOD2,TXNIP,TCF7L2,CTLA4	5.46e-09	1.13e-06	Generic Transcription Pathway
RCTM	HSA-6785807	9	107	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000330341,9606.ENSP00000368880,9606.ENSP00000384092,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885	CCL2,CXCL8,SOCS3,FOXO1,POMC,IL6,TNF,PIK3R1,TYK2	6.05e-09	1.15e-06	Interleukin-4 and Interleukin-13 signaling
RCTM	HSA-449147	15	453	9606	9606.ENSP00000225831,9606.ENSP00000304895,9606.ENSP00000306512,9606.ENSP00000330341,9606.ENSP00000351255,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000369293,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000446252	CCL2,IRS1,CXCL8,SOCS3,STAT4,IRS2,FOXO1,IL2RA,POMC,RELA,IL6,TNF,PIK3R1,TYK2,SOD2	9.76e-09	1.71e-06	Signaling by Interleukins
RCTM	HSA-74160	26	1476	9606	9606.ENSP00000212015,9606.ENSP00000223366,9606.ENSP00000231509,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000264867,9606.ENSP00000287641,9606.ENSP00000287820,9606.ENSP00000312987,9606.ENSP00000330341,9606.ENSP00000348069,9606.ENSP00000352516,9606.ENSP00000368880,9606.ENSP00000369293,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000395535,9606.ENSP00000408617,9606.ENSP00000420588,9606.ENSP00000446252,9606.ENSP00000462521,9606.ENSP00000486891,9606.ENSP00000497102	SIRT1,GCK,NR3C1,SOX9,APOE,PPARGC1A,SST,PPARG,HNF4A,SOCS3,SREBF1,DNMT1,FOXO1,IL2RA,AKT2,INS,POMC,RELA,IL6,MECP2,HDAC9,TFAM,SOD2,TXNIP,TCF7L2,CTLA4	1.12e-08	1.83e-06	Gene expression (Transcription)
RCTM	HSA-74713	4	5	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000380432	INSR,IRS1,IRS2,INS	6.98e-08	9.96e-06	IRS activation
RCTM	HSA-163685	8	108	9606	9606.ENSP00000323568,9606.ENSP00000345708,9606.ENSP00000362353,9606.ENSP00000380432,9606.ENSP00000383558,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000494321	SLC2A2,KCNJ11,GLP1R,INS,GCGR,GCG,ADIPOQ,ABCC8	1.1e-07	1.48e-05	Integration of energy metabolism
RCTM	HSA-168256	28	1979	9606	9606.ENSP00000216392,9606.ENSP00000225831,9606.ENSP00000239938,9606.ENSP00000269848,9606.ENSP00000304895,9606.ENSP00000306512,9606.ENSP00000330341,9606.ENSP00000337383,9606.ENSP00000345492,9606.ENSP00000351255,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000364080,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000369293,9606.ENSP00000375892,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000446252,9606.ENSP00000462521,9606.ENSP00000481570,9606.ENSP00000497102,9606.ENSP00000497271	PYGL,CCL2,EGR1,PFKL,IRS1,CXCL8,SOCS3,NLRP3,SH2B3,STAT4,PTPN22,HLA-DRB1,HLA-DQB1,IRS2,FOXO1,IL2RA,AKT2,POMC,RELA,IL6,TNF,PIK3R1,TYK2,SOD2,TXNIP,TNFAIP3,CTLA4,IFIH1	2.67e-07	3.38e-05	Immune System
RCTM	HSA-210747	4	8	9606	9606.ENSP00000295886,9606.ENSP00000302630,9606.ENSP00000370421,9606.ENSP00000480291	NKX6-1,ONECUT1,PDX1,HNF1B	2.71e-07	3.38e-05	Regulation of gene expression in early pancreatic precursor cells
RCTM	HSA-74751	6	54	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000428056	INSR,IRS1,IRS2,AKT2,INS,PIK3R1	5.09e-07	5.81e-05	Insulin receptor signalling cascade
RCTM	HSA-70326	7	91	9606	9606.ENSP00000223366,9606.ENSP00000264717,9606.ENSP00000269848,9606.ENSP00000408025,9606.ENSP00000494664,9606.ENSP00000497767,9606.ENSP00000498994	GCK,GCKR,PFKL,FBP1,HK1,ALDOB,PC	5.62e-07	5.91e-05	Glucose metabolism
RCTM	HSA-74749	4	10	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000380432	INSR,IRS1,IRS2,INS	5.44e-07	5.91e-05	Signal attenuation
RCTM	HSA-2586552	4	11	9606	9606.ENSP00000304895,9606.ENSP00000330341,9606.ENSP00000330393,9606.ENSP00000365016	IRS1,SOCS3,LEPR,IRS2	7.39e-07	7.34e-05	Signaling by Leptin
RCTM	HSA-422356	6	78	9606	9606.ENSP00000323568,9606.ENSP00000345708,9606.ENSP00000362353,9606.ENSP00000380432,9606.ENSP00000387662,9606.ENSP00000494321	SLC2A2,KCNJ11,GLP1R,INS,GCG,ABCC8	3.75e-06	0.00036	Regulation of insulin secretion
RCTM	HSA-6783783	5	45	9606	9606.ENSP00000225831,9606.ENSP00000306512,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000431885	CCL2,CXCL8,IL6,TNF,TYK2	4.76e-06	0.00043	Interleukin-10 signaling
RCTM	HSA-210746	3	5	9606	9606.ENSP00000242462,9606.ENSP00000295108,9606.ENSP00000368014	NEUROG3,NEUROD1,PAX4	6.47e-06	0.00055	Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells
RCTM	HSA-1257604	9	266	9606	9606.ENSP00000239938,9606.ENSP00000287820,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000428056	EGR1,PPARG,INSR,IRS1,IRS2,FOXO1,AKT2,INS,PIK3R1	9.04e-06	0.00074	PIP3 activates AKT signaling
RCTM	HSA-500792	11	459	9606	9606.ENSP00000225831,9606.ENSP00000287641,9606.ENSP00000299766,9606.ENSP00000306512,9606.ENSP00000353198,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000383558,9606.ENSP00000384092,9606.ENSP00000387662,9606.ENSP00000467494	CCL2,SST,MC4R,CXCL8,PYY,AVPR1B,GLP1R,GCGR,POMC,GCG,GIPR	2.1e-05	0.0017	GPCR ligand binding
RCTM	HSA-198203	3	9	9606	9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000428056	IRS1,IRS2,PIK3R1	2.51e-05	0.0019	PI3K/AKT activation
RCTM	HSA-199418	6	113	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000380432,9606.ENSP00000428056	INSR,IRS1,IRS2,AKT2,INS,PIK3R1	2.79e-05	0.002	Negative regulation of the PI3K/AKT network
RCTM	HSA-388841	5	66	9606	9606.ENSP00000353099,9606.ENSP00000364080,9606.ENSP00000375892,9606.ENSP00000428056,9606.ENSP00000497102	HLA-DRB1,HLA-DQB1,AKT2,PIK3R1,CTLA4	2.7e-05	0.002	Costimulation by the CD28 family
RCTM	HSA-400253	5	68	9606	9606.ENSP00000212015,9606.ENSP00000231509,9606.ENSP00000264867,9606.ENSP00000265641,9606.ENSP00000348069	SIRT1,NR3C1,PPARGC1A,CPT1A,SREBF1	3.09e-05	0.0021	Circadian Clock
RCTM	HSA-420092	4	33	9606	9606.ENSP00000362353,9606.ENSP00000383558,9606.ENSP00000387662,9606.ENSP00000467494	GLP1R,GCGR,GCG,GIPR	3.29e-05	0.0021	Glucagon-type ligand receptors
RCTM	HSA-9617629	3	10	9606	9606.ENSP00000212015,9606.ENSP00000368880,9606.ENSP00000462521	SIRT1,FOXO1,TXNIP	3.25e-05	0.0021	Regulation of FOXO transcriptional activity by acetylation
RCTM	HSA-5619115	7	176	9606	9606.ENSP00000223366,9606.ENSP00000264717,9606.ENSP00000323568,9606.ENSP00000345708,9606.ENSP00000356094,9606.ENSP00000494321,9606.ENSP00000494664	GCK,GCKR,SLC2A2,KCNJ11,AVPR1B,ABCC8,HK1	3.5e-05	0.0022	Disorders of transmembrane transporters
RCTM	HSA-1059683	3	11	9606	9606.ENSP00000330341,9606.ENSP00000385675,9606.ENSP00000431885	SOCS3,IL6,TYK2	4.12e-05	0.0024	Interleukin-6 signaling
RCTM	HSA-70171	5	72	9606	9606.ENSP00000223366,9606.ENSP00000264717,9606.ENSP00000269848,9606.ENSP00000494664,9606.ENSP00000497767	GCK,GCKR,PFKL,HK1,ALDOB	4e-05	0.0024	Glycolysis
RCTM	HSA-372790	13	697	9606	9606.ENSP00000225831,9606.ENSP00000287641,9606.ENSP00000299766,9606.ENSP00000306512,9606.ENSP00000353198,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000375892,9606.ENSP00000383558,9606.ENSP00000384092,9606.ENSP00000387662,9606.ENSP00000428056,9606.ENSP00000467494	CCL2,SST,MC4R,CXCL8,PYY,AVPR1B,GLP1R,AKT2,GCGR,POMC,GCG,PIK3R1,GIPR	4.73e-05	0.0027	Signaling by GPCR
RCTM	HSA-375276	7	194	9606	9606.ENSP00000225831,9606.ENSP00000287641,9606.ENSP00000299766,9606.ENSP00000306512,9606.ENSP00000353198,9606.ENSP00000356094,9606.ENSP00000384092	CCL2,SST,MC4R,CXCL8,PYY,AVPR1B,POMC	6.35e-05	0.0035	Peptide ligand-binding receptors
RCTM	HSA-388396	12	624	9606	9606.ENSP00000287641,9606.ENSP00000299766,9606.ENSP00000306512,9606.ENSP00000353198,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000375892,9606.ENSP00000383558,9606.ENSP00000384092,9606.ENSP00000387662,9606.ENSP00000428056,9606.ENSP00000467494	SST,MC4R,CXCL8,PYY,AVPR1B,GLP1R,AKT2,GCGR,POMC,GCG,PIK3R1,GIPR	7.11e-05	0.0039	GPCR downstream signalling
RCTM	HSA-2980736	5	86	9606	9606.ENSP00000380432,9606.ENSP00000384092,9606.ENSP00000386104,9606.ENSP00000387662,9606.ENSP00000486891	INS,POMC,CPE,GCG,TCF7L2	8.91e-05	0.0047	Peptide hormone metabolism
RCTM	HSA-109704	4	44	9606	9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000375892,9606.ENSP00000428056	IRS1,IRS2,AKT2,PIK3R1	9.3e-05	0.0048	PI3K Cascade
RCTM	HSA-202430	3	16	9606	9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000364080	PTPN22,HLA-DRB1,HLA-DQB1	0.00011	0.0055	Translocation of ZAP-70 to Immunological synapse
RCTM	HSA-210744	3	16	9606	9606.ENSP00000242462,9606.ENSP00000302630,9606.ENSP00000480291	NEUROG3,ONECUT1,HNF1B	0.00011	0.0055	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
RCTM	HSA-844456	3	16	9606	9606.ENSP00000337383,9606.ENSP00000384273,9606.ENSP00000462521	NLRP3,RELA,TXNIP	0.00011	0.0055	The NLRP3 inflammasome
RCTM	HSA-71387	8	292	9606	9606.ENSP00000216392,9606.ENSP00000223366,9606.ENSP00000264717,9606.ENSP00000269848,9606.ENSP00000408025,9606.ENSP00000494664,9606.ENSP00000497767,9606.ENSP00000498994	PYGL,GCK,GCKR,PFKL,FBP1,HK1,ALDOB,PC	0.00012	0.0058	Metabolism of carbohydrates
RCTM	HSA-5683177	2	2	9606	9606.ENSP00000345708,9606.ENSP00000494321	KCNJ11,ABCC8	0.00014	0.0066	Defective ABCC8 can cause hypo- and hyper-glycemias
RCTM	HSA-418555	6	157	9606	9606.ENSP00000299766,9606.ENSP00000362353,9606.ENSP00000383558,9606.ENSP00000384092,9606.ENSP00000387662,9606.ENSP00000467494	MC4R,GLP1R,GCGR,POMC,GCG,GIPR	0.00016	0.0072	G alpha (s) signalling events
RCTM	HSA-202427	3	19	9606	9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000364080	PTPN22,HLA-DRB1,HLA-DQB1	0.00017	0.0074	Phosphorylation of CD3 and TCR zeta chains
RCTM	HSA-5619102	5	99	9606	9606.ENSP00000223366,9606.ENSP00000264717,9606.ENSP00000323568,9606.ENSP00000356094,9606.ENSP00000494664	GCK,GCKR,SLC2A2,AVPR1B,HK1	0.00017	0.0074	SLC transporter disorders
RCTM	HSA-9725370	4	54	9606	9606.ENSP00000304895,9606.ENSP00000395535,9606.ENSP00000428056,9606.ENSP00000496168	IRS1,MECP2,PIK3R1,BCL11A	2e-04	0.008	Signaling by ALK fusions and activated point mutants
RCTM	HSA-168643	4	55	9606	9606.ENSP00000337383,9606.ENSP00000384273,9606.ENSP00000462521,9606.ENSP00000481570	NLRP3,RELA,TXNIP,TNFAIP3	0.00021	0.0081	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
RCTM	HSA-2219528	5	105	9606	9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000428056	IRS1,IRS2,FOXO1,AKT2,PIK3R1	0.00022	0.0083	PI3K/AKT Signaling in Cancer
RCTM	HSA-6811558	5	106	9606	9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000380432,9606.ENSP00000428056	INSR,IRS1,IRS2,INS,PIK3R1	0.00023	0.0084	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling
RCTM	HSA-982772	3	23	9606	9606.ENSP00000304895,9606.ENSP00000330341,9606.ENSP00000365016	IRS1,SOCS3,IRS2	0.00028	0.0102	Growth hormone receptor signaling
RCTM	HSA-1428517	6	177	9606	9606.ENSP00000323740,9606.ENSP00000369134,9606.ENSP00000381736,9606.ENSP00000392709,9606.ENSP00000445175,9606.ENSP00000499695	UCP3,PDHA1,ATP5F1A,NDUFS1,LDHA,UCP2	3e-04	0.0107	The citric acid (TCA) cycle and respiratory electron transport
RCTM	HSA-202403	5	114	9606	9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000364080,9606.ENSP00000384273,9606.ENSP00000428056	PTPN22,HLA-DRB1,HLA-DQB1,RELA,PIK3R1	0.00031	0.011	TCR signaling
RCTM	HSA-5663202	9	430	9606	9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000375892,9606.ENSP00000395535,9606.ENSP00000408617,9606.ENSP00000428056,9606.ENSP00000486891,9606.ENSP00000496168	IRS1,IRS2,FOXO1,AKT2,MECP2,HDAC9,PIK3R1,TCF7L2,BCL11A	0.00033	0.0112	Diseases of signal transduction by growth factor receptors and second messengers
RCTM	HSA-1266695	3	25	9606	9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000428056	IRS1,IRS2,PIK3R1	0.00035	0.0118	Interleukin-7 signaling
RCTM	HSA-1296025	2	4	9606	9606.ENSP00000345708,9606.ENSP00000494321	KCNJ11,ABCC8	0.00036	0.0118	ATP sensitive Potassium channels
RCTM	HSA-1989781	5	117	9606	9606.ENSP00000264867,9606.ENSP00000265641,9606.ENSP00000287820,9606.ENSP00000348069,9606.ENSP00000359871	PPARGC1A,CPT1A,PPARG,SREBF1,ACADM	0.00035	0.0118	PPARA activates gene expression
RCTM	HSA-211163	2	4	9606	9606.ENSP00000368880,9606.ENSP00000375892	FOXO1,AKT2	0.00036	0.0118	AKT-mediated inactivation of FOXO1A
RCTM	HSA-2262752	12	747	9606	9606.ENSP00000212015,9606.ENSP00000225831,9606.ENSP00000231509,9606.ENSP00000264867,9606.ENSP00000306512,9606.ENSP00000337383,9606.ENSP00000375892,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000446252,9606.ENSP00000462521	SIRT1,CCL2,NR3C1,PPARGC1A,CXCL8,NLRP3,AKT2,NFE2L2,RELA,IL6,SOD2,TXNIP	0.00037	0.0118	Cellular responses to stress
RCTM	HSA-9660826	3	26	9606	9606.ENSP00000337383,9606.ENSP00000384273,9606.ENSP00000462521	NLRP3,RELA,TXNIP	0.00039	0.0121	Purinergic signaling in leishmaniasis infection
RCTM	HSA-9006931	7	265	9606	9606.ENSP00000252486,9606.ENSP00000265641,9606.ENSP00000300055,9606.ENSP00000348069,9606.ENSP00000369134,9606.ENSP00000375892,9606.ENSP00000428056	APOE,CPT1A,PLIN1,SREBF1,PDHA1,AKT2,PIK3R1	0.00041	0.0123	Signaling by Nuclear Receptors
RCTM	HSA-167826	2	5	9606	9606.ENSP00000323740,9606.ENSP00000499695	UCP3,UCP2	5e-04	0.0147	The fatty acid cycling model
RCTM	HSA-167827	2	5	9606	9606.ENSP00000323740,9606.ENSP00000499695	UCP3,UCP2	5e-04	0.0147	The proton buffering model
RCTM	HSA-9022707	2	5	9606	9606.ENSP00000287820,9606.ENSP00000395535	PPARG,MECP2	5e-04	0.0147	MECP2 regulates transcription factors
RCTM	HSA-9603381	2	6	9606	9606.ENSP00000304895,9606.ENSP00000428056	IRS1,PIK3R1	0.00067	0.0188	Activated NTRK3 signals through PI3K
RCTM	HSA-70263	3	33	9606	9606.ENSP00000408025,9606.ENSP00000497767,9606.ENSP00000498994	FBP1,ALDOB,PC	0.00075	0.0205	Gluconeogenesis
RCTM	HSA-112412	2	7	9606	9606.ENSP00000304895,9606.ENSP00000365016	IRS1,IRS2	0.00085	0.0232	SOS-mediated signalling
RCTM	HSA-9022702	2	8	9606	9606.ENSP00000287641,9606.ENSP00000395535	SST,MECP2	0.0011	0.0286	MECP2 regulates transcription of neuronal ligands
RCTM	HSA-9607240	3	38	9606	9606.ENSP00000345492,9606.ENSP00000375892,9606.ENSP00000428056	SH2B3,AKT2,PIK3R1	0.0011	0.029	FLT3 Signaling
RCTM	HSA-8853884	3	39	9606	9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000486891	RELA,IL6,TCF7L2	0.0012	0.0308	Transcriptional Regulation by VENTX
RCTM	HSA-5683057	7	322	9606	9606.ENSP00000304895,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000369293,9606.ENSP00000385675,9606.ENSP00000428056,9606.ENSP00000431885	IRS1,IRS2,FOXO1,IL2RA,IL6,PIK3R1,TYK2	0.0012	0.0324	MAPK family signaling cascades
