category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Function	GO:0000977	29	1409	9606	9606.ENSP00000212015,9606.ENSP00000231509,9606.ENSP00000239938,9606.ENSP00000242462,9606.ENSP00000245479,9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000295108,9606.ENSP00000295886,9606.ENSP00000302630,9606.ENSP00000307023,9606.ENSP00000312987,9606.ENSP00000328364,9606.ENSP00000332208,9606.ENSP00000348069,9606.ENSP00000351255,9606.ENSP00000352673,9606.ENSP00000368014,9606.ENSP00000368332,9606.ENSP00000368880,9606.ENSP00000370421,9606.ENSP00000371398,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000418259,9606.ENSP00000438804,9606.ENSP00000480291,9606.ENSP00000486891,9606.ENSP00000496168	SIRT1,NR3C1,EGR1,NEUROG3,SOX9,GATA6,PPARG,NEUROD1,NKX6-1,ONECUT1,KLF11,HNF4A,MAFA,RFX6,SREBF1,STAT4,ELF3,PAX4,ARX,FOXO1,PDX1,GLIS3,NFE2L2,RELA,ZFP57,HNF1A,HNF1B,TCF7L2,BCL11A	3.29e-11	1.25e-08	RNA polymerase II transcription regulatory region sequence-specific DNA binding
Function	GO:0005488	91	12838	9606	9606.ENSP00000212015,9606.ENSP00000216392,9606.ENSP00000223366,9606.ENSP00000225831,9606.ENSP00000231509,9606.ENSP00000239938,9606.ENSP00000242462,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000252971,9606.ENSP00000256104,9606.ENSP00000264717,9606.ENSP00000264867,9606.ENSP00000265641,9606.ENSP00000269216,9606.ENSP00000269848,9606.ENSP00000287641,9606.ENSP00000287820,9606.ENSP00000295108,9606.ENSP00000295886,9606.ENSP00000299766,9606.ENSP00000300055,9606.ENSP00000302630,9606.ENSP00000303252,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000306512,9606.ENSP00000307023,9606.ENSP00000312987,9606.ENSP00000328364,9606.ENSP00000330341,9606.ENSP00000330393,9606.ENSP00000332208,9606.ENSP00000337383,9606.ENSP00000345492,9606.ENSP00000345708,9606.ENSP00000348069,9606.ENSP00000351255,9606.ENSP00000352516,9606.ENSP00000352673,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000353198,9606.ENSP00000356094,9606.ENSP00000359871,9606.ENSP00000362353,9606.ENSP00000364080,9606.ENSP00000365016,9606.ENSP00000368014,9606.ENSP00000368332,9606.ENSP00000368880,9606.ENSP00000369293,9606.ENSP00000370421,9606.ENSP00000371398,9606.ENSP00000375892,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000381736,9606.ENSP00000383558,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000386104,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000392709,9606.ENSP00000395535,9606.ENSP00000398698,9606.ENSP00000408025,9606.ENSP00000408617,9606.ENSP00000416338,9606.ENSP00000418259,9606.ENSP00000418823,9606.ENSP00000420588,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000438804,9606.ENSP00000445175,9606.ENSP00000446252,9606.ENSP00000462521,9606.ENSP00000467494,9606.ENSP00000480291,9606.ENSP00000481570,9606.ENSP00000486891,9606.ENSP00000494321,9606.ENSP00000494664,9606.ENSP00000496168,9606.ENSP00000497271,9606.ENSP00000497642,9606.ENSP00000497767,9606.ENSP00000498994	SIRT1,PYGL,GCK,CCL2,NR3C1,EGR1,NEUROG3,SOX9,APOE,MNX1,FABP4,GCKR,PPARGC1A,CPT1A,GATA6,PFKL,SST,PPARG,NEUROD1,NKX6-1,MC4R,PLIN1,ONECUT1,ZNF804A,INSR,IRS1,CXCL8,KLF11,HNF4A,MAFA,SOCS3,LEPR,RFX6,NLRP3,SH2B3,KCNJ11,SREBF1,STAT4,DNMT1,ELF3,PTPN22,HLA-DRB1,PYY,AVPR1B,ACADM,GLP1R,HLA-DQB1,IRS2,PAX4,ARX,FOXO1,IL2RA,PDX1,GLIS3,AKT2,NFE2L2,INS,ATP5F1A,GCGR,POMC,RELA,IL6,CPE,GCG,ADIPOQ,NDUFS1,MECP2,TNF,FBP1,HDAC9,MFN2,ZFP57,FTO,TFAM,PIK3R1,TYK2,HNF1A,LDHA,SOD2,TXNIP,GIPR,HNF1B,TNFAIP3,TCF7L2,ABCC8,HK1,BCL11A,IFIH1,LPL,ALDOB,PC	1.3e-10	4.59e-08	Binding
Function	GO:0005515	67	7242	9606	9606.ENSP00000212015,9606.ENSP00000216392,9606.ENSP00000225831,9606.ENSP00000231509,9606.ENSP00000239938,9606.ENSP00000242462,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000256104,9606.ENSP00000264717,9606.ENSP00000264867,9606.ENSP00000265641,9606.ENSP00000269216,9606.ENSP00000269848,9606.ENSP00000287641,9606.ENSP00000287820,9606.ENSP00000295108,9606.ENSP00000299766,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000306512,9606.ENSP00000312987,9606.ENSP00000330341,9606.ENSP00000330393,9606.ENSP00000337383,9606.ENSP00000345492,9606.ENSP00000345708,9606.ENSP00000348069,9606.ENSP00000351255,9606.ENSP00000352833,9606.ENSP00000353099,9606.ENSP00000353198,9606.ENSP00000356094,9606.ENSP00000359871,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000369293,9606.ENSP00000380252,9606.ENSP00000380432,9606.ENSP00000381736,9606.ENSP00000384092,9606.ENSP00000384273,9606.ENSP00000385675,9606.ENSP00000386104,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000395535,9606.ENSP00000398698,9606.ENSP00000408025,9606.ENSP00000408617,9606.ENSP00000416338,9606.ENSP00000420588,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000438804,9606.ENSP00000445175,9606.ENSP00000446252,9606.ENSP00000462521,9606.ENSP00000480291,9606.ENSP00000481570,9606.ENSP00000486891,9606.ENSP00000494321,9606.ENSP00000496168,9606.ENSP00000497271,9606.ENSP00000497642,9606.ENSP00000497767,9606.ENSP00000498994	SIRT1,PYGL,CCL2,NR3C1,EGR1,NEUROG3,SOX9,APOE,FABP4,GCKR,PPARGC1A,CPT1A,GATA6,PFKL,SST,PPARG,NEUROD1,MC4R,INSR,IRS1,CXCL8,HNF4A,SOCS3,LEPR,NLRP3,SH2B3,KCNJ11,SREBF1,STAT4,PTPN22,HLA-DRB1,PYY,AVPR1B,ACADM,IRS2,FOXO1,IL2RA,NFE2L2,INS,ATP5F1A,POMC,RELA,IL6,CPE,GCG,ADIPOQ,MECP2,TNF,FBP1,HDAC9,MFN2,TFAM,PIK3R1,TYK2,HNF1A,LDHA,SOD2,TXNIP,HNF1B,TNFAIP3,TCF7L2,ABCC8,BCL11A,IFIH1,LPL,ALDOB,PC	2.44e-10	8.04e-08	Protein binding
Function	GO:0017046	8	55	9606	9606.ENSP00000299766,9606.ENSP00000303830,9606.ENSP00000330393,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000383558,9606.ENSP00000428056,9606.ENSP00000467494	MC4R,INSR,LEPR,AVPR1B,GLP1R,GCGR,PIK3R1,GIPR	8.35e-10	2.57e-07	Peptide hormone binding
Function	GO:0008134	18	587	9606	9606.ENSP00000212015,9606.ENSP00000245479,9606.ENSP00000264867,9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000295108,9606.ENSP00000312987,9606.ENSP00000337383,9606.ENSP00000348069,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000408025,9606.ENSP00000408617,9606.ENSP00000420588,9606.ENSP00000438804,9606.ENSP00000480291,9606.ENSP00000486891,9606.ENSP00000496168	SIRT1,SOX9,PPARGC1A,GATA6,PPARG,NEUROD1,HNF4A,NLRP3,SREBF1,NFE2L2,RELA,FBP1,HDAC9,TFAM,HNF1A,HNF1B,TCF7L2,BCL11A	8.9e-10	2.58e-07	Transcription factor binding
Function	GO:0001228	16	458	9606	9606.ENSP00000231509,9606.ENSP00000239938,9606.ENSP00000242462,9606.ENSP00000245479,9606.ENSP00000295108,9606.ENSP00000302630,9606.ENSP00000312987,9606.ENSP00000328364,9606.ENSP00000332208,9606.ENSP00000348069,9606.ENSP00000352673,9606.ENSP00000368880,9606.ENSP00000371398,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000438804	NR3C1,EGR1,NEUROG3,SOX9,NEUROD1,ONECUT1,HNF4A,MAFA,RFX6,SREBF1,ELF3,FOXO1,GLIS3,NFE2L2,RELA,HNF1A	1.42e-09	3.88e-07	DNA-binding transcription activator activity, RNA polymerase II-specific
Function	GO:0042562	9	90	9606	9606.ENSP00000231509,9606.ENSP00000299766,9606.ENSP00000303830,9606.ENSP00000330393,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000383558,9606.ENSP00000428056,9606.ENSP00000467494	NR3C1,MC4R,INSR,LEPR,AVPR1B,GLP1R,GCGR,PIK3R1,GIPR	1.47e-09	3.88e-07	Hormone binding
Function	GO:0042277	13	314	9606	9606.ENSP00000252486,9606.ENSP00000287820,9606.ENSP00000299766,9606.ENSP00000303830,9606.ENSP00000330393,9606.ENSP00000353099,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000364080,9606.ENSP00000383558,9606.ENSP00000384273,9606.ENSP00000428056,9606.ENSP00000467494	APOE,PPARG,MC4R,INSR,LEPR,HLA-DRB1,AVPR1B,GLP1R,HLA-DQB1,GCGR,RELA,PIK3R1,GIPR	8.19e-09	1.92e-06	Peptide binding
Function	GO:0033218	14	391	9606	9606.ENSP00000252486,9606.ENSP00000287820,9606.ENSP00000299766,9606.ENSP00000303830,9606.ENSP00000330393,9606.ENSP00000353099,9606.ENSP00000356094,9606.ENSP00000362353,9606.ENSP00000364080,9606.ENSP00000383558,9606.ENSP00000384273,9606.ENSP00000428056,9606.ENSP00000467494,9606.ENSP00000498994	APOE,PPARG,MC4R,INSR,LEPR,HLA-DRB1,AVPR1B,GLP1R,HLA-DQB1,GCGR,RELA,PIK3R1,GIPR,PC	1.23e-08	2.76e-06	Amide binding
Function	GO:0019899	31	2084	9606	9606.ENSP00000212015,9606.ENSP00000231509,9606.ENSP00000239938,9606.ENSP00000245479,9606.ENSP00000252486,9606.ENSP00000264717,9606.ENSP00000264867,9606.ENSP00000269216,9606.ENSP00000269848,9606.ENSP00000287820,9606.ENSP00000299766,9606.ENSP00000304895,9606.ENSP00000345492,9606.ENSP00000348069,9606.ENSP00000352833,9606.ENSP00000356094,9606.ENSP00000365016,9606.ENSP00000368880,9606.ENSP00000380432,9606.ENSP00000381736,9606.ENSP00000384273,9606.ENSP00000398698,9606.ENSP00000408617,9606.ENSP00000416338,9606.ENSP00000428056,9606.ENSP00000446252,9606.ENSP00000462521,9606.ENSP00000481570,9606.ENSP00000486891,9606.ENSP00000496168,9606.ENSP00000497767	SIRT1,NR3C1,EGR1,SOX9,APOE,GCKR,PPARGC1A,GATA6,PFKL,PPARG,MC4R,IRS1,SH2B3,SREBF1,PTPN22,AVPR1B,IRS2,FOXO1,INS,ATP5F1A,RELA,TNF,HDAC9,MFN2,PIK3R1,SOD2,TXNIP,TNFAIP3,TCF7L2,BCL11A,ALDOB	1.5e-08	3.21e-06	Enzyme binding
Function	GO:0042802	31	2144	9606	9606.ENSP00000212015,9606.ENSP00000216392,9606.ENSP00000231509,9606.ENSP00000252486,9606.ENSP00000265641,9606.ENSP00000269848,9606.ENSP00000287641,9606.ENSP00000287820,9606.ENSP00000303830,9606.ENSP00000312987,9606.ENSP00000330393,9606.ENSP00000337383,9606.ENSP00000351255,9606.ENSP00000356094,9606.ENSP00000359871,9606.ENSP00000380432,9606.ENSP00000384273,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000408025,9606.ENSP00000438804,9606.ENSP00000445175,9606.ENSP00000446252,9606.ENSP00000480291,9606.ENSP00000481570,9606.ENSP00000496168,9606.ENSP00000497271,9606.ENSP00000497642,9606.ENSP00000497767,9606.ENSP00000498994	SIRT1,PYGL,NR3C1,APOE,CPT1A,PFKL,SST,PPARG,INSR,HNF4A,LEPR,NLRP3,STAT4,AVPR1B,ACADM,INS,RELA,GCG,ADIPOQ,TNF,FBP1,HNF1A,LDHA,SOD2,HNF1B,TNFAIP3,BCL11A,IFIH1,LPL,ALDOB,PC	2.89e-08	5.93e-06	Identical protein binding
Function	GO:0001221	8	114	9606	9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000348069,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000420588,9606.ENSP00000438804,9606.ENSP00000480291	GATA6,PPARG,SREBF1,NFE2L2,RELA,TFAM,HNF1A,HNF1B	1.63e-07	3.16e-05	Transcription coregulator binding
Function	GO:0140297	14	484	9606	9606.ENSP00000212015,9606.ENSP00000245479,9606.ENSP00000264867,9606.ENSP00000269216,9606.ENSP00000287820,9606.ENSP00000295108,9606.ENSP00000312987,9606.ENSP00000337383,9606.ENSP00000380252,9606.ENSP00000384273,9606.ENSP00000408025,9606.ENSP00000408617,9606.ENSP00000486891,9606.ENSP00000496168	SIRT1,SOX9,PPARGC1A,GATA6,PPARG,NEUROD1,HNF4A,NLRP3,NFE2L2,RELA,FBP1,HDAC9,TCF7L2,BCL11A	1.6e-07	3.16e-05	DNA-binding transcription factor binding
Function	GO:0005102	24	1499	9606	9606.ENSP00000225831,9606.ENSP00000252486,9606.ENSP00000256104,9606.ENSP00000264867,9606.ENSP00000287641,9606.ENSP00000303830,9606.ENSP00000304895,9606.ENSP00000306512,9606.ENSP00000312987,9606.ENSP00000345492,9606.ENSP00000353099,9606.ENSP00000353198,9606.ENSP00000365016,9606.ENSP00000380432,9606.ENSP00000381736,9606.ENSP00000384092,9606.ENSP00000385675,9606.ENSP00000386104,9606.ENSP00000387662,9606.ENSP00000389814,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000431885,9606.ENSP00000497642	CCL2,APOE,FABP4,PPARGC1A,SST,INSR,IRS1,CXCL8,HNF4A,SH2B3,HLA-DRB1,PYY,IRS2,INS,ATP5F1A,POMC,IL6,CPE,GCG,ADIPOQ,TNF,PIK3R1,TYK2,LPL	2.73e-07	4.99e-05	Signaling receptor binding
